implementation,byte_value,time_ns,sample_id
Safe (PyCryptodome),6,2396.6,39
Vulnerable (Naive),6,26360.6,40
Safe (PyCryptodome),6,2382.2,40
Vulnerable (Naive),6,29092.8,41
Safe (PyCryptodome),6,2284.0,41
Vulnerable (Naive),6,28330.4,42
Safe (PyCryptodome),6,2123.8,42
Vulnerable (Naive),6,42017.4,43
Safe (PyCryptodome),6,4339.6,43
Vulnerable (Naive),6,66074.2,44
Safe (PyCryptodome),6,3245.8,44
Vulnerable (Naive),6,30405.8,45
Safe (PyCryptodome),6,3400.6,45
Vulnerable (Naive),6,24420.0,46
Safe (PyCryptodome),6,2845.0,46
Vulnerable (Naive),6,24936.0,47
Safe (PyCryptodome),6,3009.2,47
Vulnerable (Naive),6,24207.6,48
Safe (PyCryptodome),6,2616.4,48
Vulnerable (Naive),6,28444.2,49
Safe (PyCryptodome),6,3110.0,49
Vulnerable (Naive),7,22894.4,0
Safe (PyCryptodome),7,3458.6,0
Vulnerable (Naive),7,42740.4,1
Safe (PyCryptodome),7,2711.2,1
Vulnerable (Naive),7,28621.6,2
Safe (PyCryptodome),7,2963.4,2
Vulnerable (Naive),7,29595.4,3
Safe (PyCryptodome),7,3163.2,3
Vulnerable (Naive),7,33239.8,4
Safe (PyCryptodome),7,2259.6,4
Vulnerable (Naive),7,22397.2,5
Safe (PyCryptodome),7,2260.2,5
Vulnerable (Naive),7,28718.4,6
Safe (PyCryptodome),7,2256.0,6
Vulnerable (Naive),7,26169.4,7
Safe (PyCryptodome),7,2278.6,7
Vulnerable (Naive),7,18894.0,8
Safe (PyCryptodome),7,2294.4,8
Vulnerable (Naive),7,18816.0,9
Safe (PyCryptodome),7,2300.8,9
Vulnerable (Naive),7,50049.2,10
Safe (PyCryptodome),7,4681.0,10
Vulnerable (Naive),7,49091.2,11
Safe (PyCryptodome),7,2687.8,11
Vulnerable (Naive),7,18789.0,12
Safe (PyCryptodome),7,3539.8,12
Vulnerable (Naive),7,27733.2,13
Safe (PyCryptodome),7,2853.2,13
Vulnerable (Naive),7,35296.2,14
Safe (PyCryptodome),7,4245.4,14
Vulnerable (Naive),7,26043.0,15
Safe (PyCryptodome),7,2794.6,15
Vulnerable (Naive),7,29588.4,16
Safe (PyCryptodome),7,2491.2,16
Vulnerable (Naive),7,31940.8,17
Safe (PyCryptodome),7,2480.8,17
Vulnerable (Naive),7,26842.4,18
Safe (PyCryptodome),7,4973.6,18
Vulnerable (Naive),7,55946.8,19
Safe (PyCryptodome),7,2530.4,19
Vulnerable (Naive),7,27744.0,20
Safe (PyCryptodome),7,2524.6,20
Vulnerable (Naive),7,23021.4,21
Safe (PyCryptodome),7,2588.6,21
Vulnerable (Naive),7,17800.6,22
Safe (PyCryptodome),7,2351.8,22
Vulnerable (Naive),7,18754.2,23
Safe (PyCryptodome),7,2516.0,23
Vulnerable (Naive),7,14769.8,24
Safe (PyCryptodome),7,2346.2,24
Vulnerable (Naive),7,26368.6,25
Safe (PyCryptodome),7,2325.0,25
Vulnerable (Naive),7,22474.8,26
Safe (PyCryptodome),7,2389.4,26
Vulnerable (Naive),7,21026.0,27
Safe (PyCryptodome),7,2065.4,27
Vulnerable (Naive),7,16992.2,28
Safe (PyCryptodome),7,2440.6,28
Vulnerable (Naive),7,25952.0,29
Safe (PyCryptodome),7,2316.0,29
Vulnerable (Naive),7,18906.6,30
Safe (PyCryptodome),7,3141.6,30
Vulnerable (Naive),7,20639.6,31
Safe (PyCryptodome),7,2755.8,31
Vulnerable (Naive),7,35617.0,32
Safe (PyCryptodome),7,2826.6,32
Vulnerable (Naive),7,13606.0,33
Safe (PyCryptodome),7,2758.6,33
Vulnerable (Naive),7,31177.2,34
Safe (PyCryptodome),7,2693.4,34
Vulnerable (Naive),7,15188.8,35
Safe (PyCryptodome),7,2145.6,35
Vulnerable (Naive),7,30515.2,36
Safe (PyCryptodome),7,2465.8,36
Vulnerable (Naive),7,15750.4,37
Safe (PyCryptodome),7,2432.4,37
Vulnerable (Naive),7,19078.2,38
Safe (PyCryptodome),7,2433.6,38
Vulnerable (Naive),7,18630.8,39
Safe (PyCryptodome),7,2368.8,39
Vulnerable (Naive),7,29969.6,40
Safe (PyCryptodome),7,2066.6,40
Vulnerable (Naive),7,19289.6,41
Safe (PyCryptodome),7,3668.0,41
Vulnerable (Naive),7,24171.0,42
Safe (PyCryptodome),7,3120.6,42
Vulnerable (Naive),7,40567.8,43
Safe (PyCryptodome),7,3753.6,43
Vulnerable (Naive),7,70125.2,44
Safe (PyCryptodome),7,3162.4,44
Vulnerable (Naive),7,35669.4,45
Safe (PyCryptodome),7,2564.8,45
Vulnerable (Naive),7,24655.0,46
Safe (PyCryptodome),7,2705.8,46
Vulnerable (Naive),7,27781.2,47
Safe (PyCryptodome),7,3892.8,47
Vulnerable (Naive),7,26541.0,48
Safe (PyCryptodome),7,2518.2,48
Vulnerable (Naive),7,17906.2,49
Safe (PyCryptodome),7,2137.6,49
Vulnerable (Naive),8,32539.6,0
Safe (PyCryptodome),8,2228.4,0
Vulnerable (Naive),8,18334.2,1
Safe (PyCryptodome),8,2089.4,1
Vulnerable (Naive),8,36133.6,2
Safe (PyCryptodome),8,2209.6,2
Vulnerable (Naive),8,26351.4,3
Safe (PyCryptodome),8,2102.4,3
Vulnerable (Naive),8,32661.8,4
Safe (PyCryptodome),8,2116.0,4
Vulnerable (Naive),8,30219.0,5
Safe (PyCryptodome),8,2386.8,5
Vulnerable (Naive),8,24219.0,6
Safe (PyCryptodome),8,2135.2,6
Vulnerable (Naive),8,17290.8,7
Safe (PyCryptodome),8,2241.6,7
Vulnerable (Naive),8,28305.0,8
Safe (PyCryptodome),8,2205.6,8
Vulnerable (Naive),8,26143.8,9
Safe (PyCryptodome),8,2330.2,9
Vulnerable (Naive),8,18531.8,10
Safe (PyCryptodome),8,2258.0,10
Vulnerable (Naive),8,23629.0,11
Safe (PyCryptodome),8,2647.4,11
Vulnerable (Naive),8,16177.4,12
Safe (PyCryptodome),8,2693.0,12
Vulnerable (Naive),8,26543.2,13
Safe (PyCryptodome),8,2312.6,13
Vulnerable (Naive),8,15093.4,14
Safe (PyCryptodome),8,2258.6,14
Vulnerable (Naive),8,27174.2,15
Safe (PyCryptodome),8,4110.0,15
Vulnerable (Naive),8,46476.2,16
Safe (PyCryptodome),8,3226.4,16
Vulnerable (Naive),8,25820.8,17
Safe (PyCryptodome),8,3325.4,17
Vulnerable (Naive),8,35663.8,18
Safe (PyCryptodome),8,2681.6,18
Vulnerable (Naive),8,33515.8,19
Safe (PyCryptodome),8,3208.0,19
Vulnerable (Naive),8,37537.8,20
Safe (PyCryptodome),8,3337.2,20
Vulnerable (Naive),8,31467.8,21
Safe (PyCryptodome),8,2979.2,21
Vulnerable (Naive),8,14811.6,22
Safe (PyCryptodome),8,2254.0,22
Vulnerable (Naive),8,28218.6,23
Safe (PyCryptodome),8,2228.8,23
Vulnerable (Naive),8,17557.2,24
Safe (PyCryptodome),8,4066.2,24
Vulnerable (Naive),8,35381.6,25
Safe (PyCryptodome),8,3622.2,25
Vulnerable (Naive),8,43136.6,26
Safe (PyCryptodome),8,2955.0,26
Vulnerable (Naive),8,34468.8,27
Safe (PyCryptodome),8,2553.8,27
Vulnerable (Naive),8,35743.2,28
Safe (PyCryptodome),8,2352.8,28
Vulnerable (Naive),8,25949.4,29
Safe (PyCryptodome),8,2243.8,29
Vulnerable (Naive),8,28116.2,30
Safe (PyCryptodome),8,2183.6,30
Vulnerable (Naive),8,16925.6,31
Safe (PyCryptodome),8,2060.4,31
Vulnerable (Naive),8,23092.6,32
Safe (PyCryptodome),8,3184.6,32
Vulnerable (Naive),8,50344.4,33
Safe (PyCryptodome),8,2674.2,33
Vulnerable (Naive),8,57046.0,34
Safe (PyCryptodome),8,6281.6,34
Vulnerable (Naive),8,28292.0,35
Safe (PyCryptodome),8,3357.8,35
Vulnerable (Naive),8,32747.2,36
Safe (PyCryptodome),8,3017.6,36
Vulnerable (Naive),8,27485.0,37
Safe (PyCryptodome),8,3281.6,37
Vulnerable (Naive),8,31941.6,38
Safe (PyCryptodome),8,2830.2,38
Vulnerable (Naive),8,26050.2,39
Safe (PyCryptodome),8,2647.6,39
Vulnerable (Naive),8,37358.0,40
Safe (PyCryptodome),8,2482.8,40
Vulnerable (Naive),8,14481.8,41
Safe (PyCryptodome),8,2108.8,41
Vulnerable (Naive),8,17374.4,42
Safe (PyCryptodome),8,2072.0,42
Vulnerable (Naive),8,16833.4,43
Safe (PyCryptodome),8,2083.8,43
Vulnerable (Naive),8,26881.0,44
Safe (PyCryptodome),8,2364.6,44
Vulnerable (Naive),8,37314.4,45
Safe (PyCryptodome),8,2850.8,45
Vulnerable (Naive),8,20142.2,46
Safe (PyCryptodome),8,2413.8,46
Vulnerable (Naive),8,11415.0,47
Safe (PyCryptodome),8,2448.2,47
Vulnerable (Naive),8,11515.6,48
Safe (PyCryptodome),8,2131.4,48
Vulnerable (Naive),8,25231.8,49
Safe (PyCryptodome),8,2202.2,49
Vulnerable (Naive),9,30353.0,0
Safe (PyCryptodome),9,3784.2,0
Vulnerable (Naive),9,47583.4,1
Safe (PyCryptodome),9,6576.2,1
Vulnerable (Naive),9,35195.4,2
Safe (PyCryptodome),9,2100.0,2
Vulnerable (Naive),9,58767.0,3
Safe (PyCryptodome),9,5202.4,3
Vulnerable (Naive),9,47087.6,4
Safe (PyCryptodome),9,3862.2,4
Vulnerable (Naive),9,37903.4,5
Safe (PyCryptodome),9,3749.6,5
Vulnerable (Naive),9,33833.2,6
Safe (PyCryptodome),9,3192.4,6
Vulnerable (Naive),9,37250.0,7
Safe (PyCryptodome),9,2706.6,7
Vulnerable (Naive),9,21263.2,8
Safe (PyCryptodome),9,2713.6,8
Vulnerable (Naive),9,36344.6,9
Safe (PyCryptodome),9,2823.6,9
Vulnerable (Naive),9,20791.4,10
Safe (PyCryptodome),9,2298.4,10
Vulnerable (Naive),9,21662.8,11
Safe (PyCryptodome),9,2415.4,11
Vulnerable (Naive),9,17252.8,12
Safe (PyCryptodome),9,2062.2,12
Vulnerable (Naive),9,31990.0,13
Safe (PyCryptodome),9,2160.0,13
Vulnerable (Naive),9,29663.6,14
Safe (PyCryptodome),9,2300.6,14
Vulnerable (Naive),9,49379.6,15
Safe (PyCryptodome),9,7552.8,15
Vulnerable (Naive),9,52209.4,16
Safe (PyCryptodome),9,3466.2,16
Vulnerable (Naive),9,35730.2,17
Safe (PyCryptodome),9,5312.6,17
Vulnerable (Naive),9,19621.4,18
Safe (PyCryptodome),9,5002.2,18
Vulnerable (Naive),9,25685.4,19
Safe (PyCryptodome),9,6321.6,19
Vulnerable (Naive),9,34644.8,20
Safe (PyCryptodome),9,2370.8,20
Vulnerable (Naive),9,20010.4,21
Safe (PyCryptodome),9,2533.0,21
Vulnerable (Naive),9,23749.8,22
Safe (PyCryptodome),9,2749.8,22
Vulnerable (Naive),9,43929.2,23
Safe (PyCryptodome),9,2899.4,23
Vulnerable (Naive),9,25381.6,24
Safe (PyCryptodome),9,2696.0,24
Vulnerable (Naive),9,44993.4,25
Safe (PyCryptodome),9,2512.2,25
Vulnerable (Naive),9,21880.4,26
Safe (PyCryptodome),9,3040.2,26
Vulnerable (Naive),9,16934.0,27
Safe (PyCryptodome),9,2396.0,27
Vulnerable (Naive),9,19536.8,28
Safe (PyCryptodome),9,3343.2,28
Vulnerable (Naive),9,41494.0,29
Safe (PyCryptodome),9,2544.4,29
Vulnerable (Naive),9,45292.6,30
Safe (PyCryptodome),9,2859.6,30
Vulnerable (Naive),9,31263.8,31
Safe (PyCryptodome),9,3934.4,31
Vulnerable (Naive),9,42874.8,32
Safe (PyCryptodome),9,4530.0,32
Vulnerable (Naive),9,38963.6,33
Safe (PyCryptodome),9,3435.8,33
Vulnerable (Naive),9,24903.2,34
Safe (PyCryptodome),9,3931.6,34
Vulnerable (Naive),9,32822.2,35
Safe (PyCryptodome),9,2810.8,35
Vulnerable (Naive),9,30079.8,36
Safe (PyCryptodome),9,2723.2,36
Vulnerable (Naive),9,25017.2,37
Safe (PyCryptodome),9,2496.2,37
Vulnerable (Naive),9,37221.2,38
Safe (PyCryptodome),9,3640.4,38
Vulnerable (Naive),9,42663.0,39
Safe (PyCryptodome),9,3551.2,39
Vulnerable (Naive),9,28734.8,40
Safe (PyCryptodome),9,2981.6,40
Vulnerable (Naive),9,36528.4,41
Safe (PyCryptodome),9,4434.6,41
Vulnerable (Naive),9,26825.4,42
Safe (PyCryptodome),9,2704.8,42
Vulnerable (Naive),9,21297.0,43
Safe (PyCryptodome),9,2723.4,43
Vulnerable (Naive),9,36080.4,44
Safe (PyCryptodome),9,3032.4,44
Vulnerable (Naive),9,16407.8,45
Safe (PyCryptodome),9,3746.8,45
Vulnerable (Naive),9,29750.8,46
Safe (PyCryptodome),9,3251.2,46
Vulnerable (Naive),9,30919.4,47
Safe (PyCryptodome),9,2680.4,47
Vulnerable (Naive),9,25714.2,48
Safe (PyCryptodome),9,2696.2,48
Vulnerable (Naive),9,29335.0,49
Safe (PyCryptodome),9,2682.6,49
Vulnerable (Naive),10,33027.2,0
Safe (PyCryptodome),10,3468.8,0
Vulnerable (Naive),10,24575.8,1
Safe (PyCryptodome),10,2959.0,1
Vulnerable (Naive),10,35130.0,2
Safe (PyCryptodome),10,3658.8,2
Vulnerable (Naive),10,26135.6,3
Safe (PyCryptodome),10,3862.0,3
Vulnerable (Naive),10,22209.4,4
Safe (PyCryptodome),10,2931.8,4
Vulnerable (Naive),10,44838.2,5
Safe (PyCryptodome),10,4085.6,5
Vulnerable (Naive),10,21310.6,6
Safe (PyCryptodome),10,5001.6,6
Vulnerable (Naive),10,38536.6,7
Safe (PyCryptodome),10,3158.8,7
Vulnerable (Naive),10,44147.4,8
Safe (PyCryptodome),10,2893.2,8
Vulnerable (Naive),10,21725.4,9
Safe (PyCryptodome),10,2367.4,9
Vulnerable (Naive),10,15529.0,10
Safe (PyCryptodome),10,2391.0,10
Vulnerable (Naive),10,37699.4,11
Safe (PyCryptodome),10,2703.6,11
Vulnerable (Naive),10,16705.0,12
Safe (PyCryptodome),10,2592.4,12
Vulnerable (Naive),10,21022.0,13
Safe (PyCryptodome),10,2638.2,13
Vulnerable (Naive),10,27642.6,14
Safe (PyCryptodome),10,2211.4,14
Vulnerable (Naive),10,35564.8,15
Safe (PyCryptodome),10,3666.8,15
Vulnerable (Naive),10,44440.4,16
Safe (PyCryptodome),10,2674.2,16
Vulnerable (Naive),10,34768.8,17
Safe (PyCryptodome),10,3659.2,17
Vulnerable (Naive),10,34169.2,18
Safe (PyCryptodome),10,2422.0,18
Vulnerable (Naive),10,19512.0,19
Safe (PyCryptodome),10,2292.6,19
Vulnerable (Naive),10,40691.2,20
Safe (PyCryptodome),10,4558.6,20
Vulnerable (Naive),10,13385.4,21
Safe (PyCryptodome),10,2232.2,21
Vulnerable (Naive),10,46449.6,22
Safe (PyCryptodome),10,6868.0,22
Vulnerable (Naive),10,53338.0,23
Safe (PyCryptodome),10,8941.8,23
Vulnerable (Naive),10,55336.4,24
Safe (PyCryptodome),10,3625.4,24
Vulnerable (Naive),10,46689.0,25
Safe (PyCryptodome),10,3843.2,25
Vulnerable (Naive),10,39262.0,26
Safe (PyCryptodome),10,3534.6,26
Vulnerable (Naive),10,34935.4,27
Safe (PyCryptodome),10,4158.4,27
Vulnerable (Naive),10,32874.0,28
Safe (PyCryptodome),10,4071.4,28
Vulnerable (Naive),10,22883.2,29
Safe (PyCryptodome),10,2939.0,29
Vulnerable (Naive),10,30940.2,30
Safe (PyCryptodome),10,2772.4,30
Vulnerable (Naive),10,27385.0,31
Safe (PyCryptodome),10,2738.4,31
Vulnerable (Naive),10,24265.6,32
Safe (PyCryptodome),10,2824.6,32
Vulnerable (Naive),10,23187.4,33
Safe (PyCryptodome),10,4054.6,33
Vulnerable (Naive),10,43462.8,34
Safe (PyCryptodome),10,4671.4,34
Vulnerable (Naive),10,44726.0,35
Safe (PyCryptodome),10,3608.8,35
Vulnerable (Naive),10,40034.0,36
Safe (PyCryptodome),10,2875.0,36
Vulnerable (Naive),10,37606.6,37
Safe (PyCryptodome),10,4259.8,37
Vulnerable (Naive),10,28678.8,38
Safe (PyCryptodome),10,4561.2,38
Vulnerable (Naive),10,46498.8,39
Safe (PyCryptodome),10,4088.0,39
Vulnerable (Naive),10,31179.0,40
Safe (PyCryptodome),10,2834.4,40
Vulnerable (Naive),10,32858.4,41
Safe (PyCryptodome),10,3268.6,41
Vulnerable (Naive),10,33560.6,42
Safe (PyCryptodome),10,3847.4,42
Vulnerable (Naive),10,46724.6,43
Safe (PyCryptodome),10,5249.8,43
Vulnerable (Naive),10,36815.8,44
Safe (PyCryptodome),10,2751.0,44
Vulnerable (Naive),10,30962.0,45
Safe (PyCryptodome),10,3736.2,45
Vulnerable (Naive),10,21221.6,46
Safe (PyCryptodome),10,5481.0,46
Vulnerable (Naive),10,38229.0,47
Safe (PyCryptodome),10,6203.8,47
Vulnerable (Naive),10,20727.4,48
Safe (PyCryptodome),10,2846.0,48
Vulnerable (Naive),10,47843.2,49
Safe (PyCryptodome),10,2773.6,49
Vulnerable (Naive),11,32487.2,0
Safe (PyCryptodome),11,2415.0,0
Vulnerable (Naive),11,40876.4,1
Safe (PyCryptodome),11,2733.6,1
Vulnerable (Naive),11,24467.4,2
Safe (PyCryptodome),11,2778.6,2
Vulnerable (Naive),11,28745.2,3
Safe (PyCryptodome),11,4881.6,3
Vulnerable (Naive),11,48889.6,4
Safe (PyCryptodome),11,2984.0,4
Vulnerable (Naive),11,28532.8,5
Safe (PyCryptodome),11,3540.6,5
Vulnerable (Naive),11,17304.4,6
Safe (PyCryptodome),11,4266.6,6
Vulnerable (Naive),11,29662.8,7
Safe (PyCryptodome),11,3205.6,7
Vulnerable (Naive),11,32793.4,8
Safe (PyCryptodome),11,3857.0,8
Vulnerable (Naive),11,17375.0,9
Safe (PyCryptodome),11,5879.2,9
Vulnerable (Naive),11,37807.8,10
Safe (PyCryptodome),11,2808.6,10
Vulnerable (Naive),11,17287.0,11
Safe (PyCryptodome),11,2783.2,11
Vulnerable (Naive),11,29121.0,12
Safe (PyCryptodome),11,2749.8,12
Vulnerable (Naive),11,22405.0,13
Safe (PyCryptodome),11,2296.0,13
Vulnerable (Naive),11,15396.4,14
Safe (PyCryptodome),11,2382.2,14
Vulnerable (Naive),11,32242.2,15
Safe (PyCryptodome),11,4713.0,15
Vulnerable (Naive),11,34198.2,16
Safe (PyCryptodome),11,4127.6,16
Vulnerable (Naive),11,18970.2,17
Safe (PyCryptodome),11,2944.6,17
Vulnerable (Naive),11,24896.2,18
Safe (PyCryptodome),11,2805.2,18
Vulnerable (Naive),11,42749.0,19
Safe (PyCryptodome),11,3256.4,19
Vulnerable (Naive),11,27782.8,20
Safe (PyCryptodome),11,3175.6,20
Vulnerable (Naive),11,27206.8,21
Safe (PyCryptodome),11,3828.4,21
Vulnerable (Naive),11,37477.2,22
Safe (PyCryptodome),11,3548.6,22
Vulnerable (Naive),11,35567.8,23
Safe (PyCryptodome),11,3271.0,23
Vulnerable (Naive),11,13689.0,24
Safe (PyCryptodome),11,2800.6,24
Vulnerable (Naive),11,13579.0,25
Safe (PyCryptodome),11,3118.8,25
Vulnerable (Naive),11,34485.2,26
Safe (PyCryptodome),11,2578.4,26
Vulnerable (Naive),11,38644.4,27
Safe (PyCryptodome),11,2986.2,27
Vulnerable (Naive),11,34721.6,28
Safe (PyCryptodome),11,3333.4,28
Vulnerable (Naive),11,15378.8,29
Safe (PyCryptodome),11,3458.8,29
Vulnerable (Naive),11,32400.4,30
Safe (PyCryptodome),11,3876.4,30
Vulnerable (Naive),11,61013.0,31
Safe (PyCryptodome),11,3332.0,31
Vulnerable (Naive),11,45277.6,32
Safe (PyCryptodome),11,3111.0,32
Vulnerable (Naive),11,31462.0,33
Safe (PyCryptodome),11,2304.8,33
Vulnerable (Naive),11,27967.4,34
Safe (PyCryptodome),11,2900.8,34
Vulnerable (Naive),11,24197.4,35
Safe (PyCryptodome),11,2405.4,35
Vulnerable (Naive),11,25033.6,36
Safe (PyCryptodome),11,2611.0,36
Vulnerable (Naive),11,23197.2,37
Safe (PyCryptodome),11,4072.2,37
Vulnerable (Naive),11,41717.6,38
Safe (PyCryptodome),11,2697.6,38
Vulnerable (Naive),11,43829.8,39
Safe (PyCryptodome),11,3769.2,39
Vulnerable (Naive),11,27840.6,40
Safe (PyCryptodome),11,2652.8,40
Vulnerable (Naive),11,25736.2,41
Safe (PyCryptodome),11,2697.0,41
Vulnerable (Naive),11,17448.0,42
Safe (PyCryptodome),11,3950.6,42
Vulnerable (Naive),11,35371.0,43
Safe (PyCryptodome),11,5139.0,43
Vulnerable (Naive),11,24441.4,44
Safe (PyCryptodome),11,3944.8,44
Vulnerable (Naive),11,26752.0,45
Safe (PyCryptodome),11,3564.0,45
Vulnerable (Naive),11,36227.0,46
Safe (PyCryptodome),11,3681.6,46
Vulnerable (Naive),11,37356.6,47
Safe (PyCryptodome),11,4431.8,47
Vulnerable (Naive),11,51103.6,48
Safe (PyCryptodome),11,4381.2,48
Vulnerable (Naive),11,38216.6,49
Safe (PyCryptodome),11,6220.8,49
Vulnerable (Naive),12,43714.8,0
Safe (PyCryptodome),12,3354.4,0
Vulnerable (Naive),12,34780.4,1
Safe (PyCryptodome),12,3579.0,1
Vulnerable (Naive),12,48709.4,2
Safe (PyCryptodome),12,2473.8,2
Vulnerable (Naive),12,35028.4,3
Safe (PyCryptodome),12,3656.6,3
Vulnerable (Naive),12,39987.0,4
Safe (PyCryptodome),12,3546.8,4
Vulnerable (Naive),12,29488.8,5
Safe (PyCryptodome),12,2804.6,5
Vulnerable (Naive),12,28474.0,6
Safe (PyCryptodome),12,2869.2,6
Vulnerable (Naive),12,55054.6,7
Safe (PyCryptodome),12,2948.6,7
Vulnerable (Naive),12,44079.8,8
Safe (PyCryptodome),12,2561.8,8
Vulnerable (Naive),12,20913.8,9
Safe (PyCryptodome),12,2848.8,9
Vulnerable (Naive),12,26231.4,10
Safe (PyCryptodome),12,3125.4,10
Vulnerable (Naive),12,26373.0,11
Safe (PyCryptodome),12,2396.6,11
Vulnerable (Naive),12,19297.0,12
Safe (PyCryptodome),12,2388.4,12
Vulnerable (Naive),12,31840.6,13
Safe (PyCryptodome),12,3187.4,13
Vulnerable (Naive),12,19559.4,14
Safe (PyCryptodome),12,2992.0,14
Vulnerable (Naive),12,38011.4,15
Safe (PyCryptodome),12,3711.0,15
Vulnerable (Naive),12,24965.4,16
Safe (PyCryptodome),12,3601.2,16
Vulnerable (Naive),12,48532.0,17
Safe (PyCryptodome),12,4776.0,17
Vulnerable (Naive),12,41532.4,18
Safe (PyCryptodome),12,2707.6,18
Vulnerable (Naive),12,25737.4,19
Safe (PyCryptodome),12,2637.0,19
Vulnerable (Naive),12,38359.4,20
Safe (PyCryptodome),12,2623.2,20
Vulnerable (Naive),12,24298.4,21
Safe (PyCryptodome),12,2567.2,21
Vulnerable (Naive),12,24874.6,22
Safe (PyCryptodome),12,2303.2,22
Vulnerable (Naive),12,15233.6,23
Safe (PyCryptodome),12,2385.6,23
Vulnerable (Naive),12,31318.0,24
Safe (PyCryptodome),12,2406.2,24
Vulnerable (Naive),12,28164.0,25
Safe (PyCryptodome),12,2536.2,25
Vulnerable (Naive),12,39179.6,26
Safe (PyCryptodome),12,2270.6,26
Vulnerable (Naive),12,15292.4,27
Safe (PyCryptodome),12,2349.2,27
Vulnerable (Naive),12,23080.4,28
Safe (PyCryptodome),12,2296.6,28
Vulnerable (Naive),12,32686.2,29
Safe (PyCryptodome),12,2276.6,29
Vulnerable (Naive),12,39942.0,30
Safe (PyCryptodome),12,3399.8,30
Vulnerable (Naive),12,40703.4,31
Safe (PyCryptodome),12,2487.0,31
Vulnerable (Naive),12,54530.6,32
Safe (PyCryptodome),12,3582.2,32
Vulnerable (Naive),12,33759.0,33
Safe (PyCryptodome),12,2921.4,33
Vulnerable (Naive),12,33887.6,34
Safe (PyCryptodome),12,2547.6,34
Vulnerable (Naive),12,16517.2,35
Safe (PyCryptodome),12,2483.4,35
Vulnerable (Naive),12,19825.8,36
Safe (PyCryptodome),12,2481.2,36
Vulnerable (Naive),12,49989.6,37
Safe (PyCryptodome),12,3349.6,37
Vulnerable (Naive),12,43650.4,38
Safe (PyCryptodome),12,3965.8,38
Vulnerable (Naive),12,31193.8,39
Safe (PyCryptodome),12,2808.2,39
Vulnerable (Naive),12,18395.8,40
Safe (PyCryptodome),12,2774.0,40
Vulnerable (Naive),12,28870.4,41
Safe (PyCryptodome),12,3373.0,41
Vulnerable (Naive),12,30808.2,42
Safe (PyCryptodome),12,2181.8,42
Vulnerable (Naive),12,27457.8,43
Safe (PyCryptodome),12,2059.0,43
Vulnerable (Naive),12,14023.8,44
Safe (PyCryptodome),12,2090.2,44
Vulnerable (Naive),12,21970.2,45
Safe (PyCryptodome),12,2516.0,45
Vulnerable (Naive),12,17768.4,46
Safe (PyCryptodome),12,2222.8,46
Vulnerable (Naive),12,85244.6,47
Safe (PyCryptodome),12,5383.2,47
Vulnerable (Naive),12,33580.2,48
Safe (PyCryptodome),12,2451.6,48
Vulnerable (Naive),12,35743.8,49
Safe (PyCryptodome),12,2622.4,49
Vulnerable (Naive),13,33897.6,0
Safe (PyCryptodome),13,2197.4,0
Vulnerable (Naive),13,28749.4,1
Safe (PyCryptodome),13,2203.2,1
Vulnerable (Naive),13,21695.8,2
Safe (PyCryptodome),13,2769.6,2
Vulnerable (Naive),13,22634.2,3
Safe (PyCryptodome),13,2137.6,3
Vulnerable (Naive),13,24822.0,4
Safe (PyCryptodome),13,2189.6,4
Vulnerable (Naive),13,14419.0,5
Safe (PyCryptodome),13,2172.6,5
Vulnerable (Naive),13,20613.2,6
Safe (PyCryptodome),13,2086.4,6
Vulnerable (Naive),13,10776.4,7
Safe (PyCryptodome),13,2071.6,7
Vulnerable (Naive),13,21662.6,8
Safe (PyCryptodome),13,2569.0,8
Vulnerable (Naive),13,25146.4,9
Safe (PyCryptodome),13,3723.0,9
Vulnerable (Naive),13,53116.8,10
Safe (PyCryptodome),13,5387.8,10
Vulnerable (Naive),13,40810.6,11
Safe (PyCryptodome),13,2268.6,11
Vulnerable (Naive),13,18111.8,12
Safe (PyCryptodome),13,3523.2,12
Vulnerable (Naive),13,68658.0,13
Safe (PyCryptodome),13,5588.8,13
Vulnerable (Naive),13,79304.2,14
Safe (PyCryptodome),13,8240.6,14
Vulnerable (Naive),13,41763.4,15
Safe (PyCryptodome),13,3356.6,15
Vulnerable (Naive),13,60472.6,16
Safe (PyCryptodome),13,7310.8,16
Vulnerable (Naive),13,52516.2,17
Safe (PyCryptodome),13,3675.6,17
Vulnerable (Naive),13,37136.4,18
Safe (PyCryptodome),13,4646.2,18
Vulnerable (Naive),13,70846.8,19
Safe (PyCryptodome),13,2289.2,19
Vulnerable (Naive),13,22681.8,20
Safe (PyCryptodome),13,2465.0,20
Vulnerable (Naive),13,19028.4,21
Safe (PyCryptodome),13,2397.2,21
Vulnerable (Naive),13,42702.2,22
Safe (PyCryptodome),13,9714.6,22
Vulnerable (Naive),13,37566.0,23
Safe (PyCryptodome),13,3574.8,23
Vulnerable (Naive),13,41804.0,24
Safe (PyCryptodome),13,3077.0,24
Vulnerable (Naive),13,38241.8,25
Safe (PyCryptodome),13,5716.0,25
Vulnerable (Naive),13,43456.2,26
Safe (PyCryptodome),13,3221.2,26
Vulnerable (Naive),13,34927.4,27
Safe (PyCryptodome),13,3701.2,27
Vulnerable (Naive),13,42613.0,28
Safe (PyCryptodome),13,5232.2,28
Vulnerable (Naive),13,31711.0,29
Safe (PyCryptodome),13,4092.6,29
Vulnerable (Naive),13,47889.4,30
